"URL","views","votes","answers"
"https://stackoverflow.com/questions?tab=newest&page=9","17","0",""
"https://stackoverflow.com/questions?tab=newest&page=9","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=9","12","0","0"
"https://stackoverflow.com/questions?tab=newest&page=9","27","0",""
"https://stackoverflow.com/questions?tab=newest&page=9","23","1",""
"https://stackoverflow.com/questions?tab=newest&page=9","13","1",""
"https://stackoverflow.com/questions?tab=newest&page=9","28","1",""
"https://stackoverflow.com/questions?tab=newest&page=9","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=9","12","0","0"
"https://stackoverflow.com/questions?tab=newest&page=9","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=9","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=9","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","15","0",""
"https://stackoverflow.com/questions?tab=newest&page=10","22","-1",""
"https://stackoverflow.com/questions?tab=newest&page=10","25","-1",""
"https://stackoverflow.com/questions?tab=newest&page=10","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","15","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","13","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","11","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","10","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","7","0",""
"https://stackoverflow.com/questions?tab=newest&page=10","12","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","22","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=10","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","16","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","3","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","14","0",""
"https://stackoverflow.com/questions?tab=newest&page=10","13","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=10","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","31","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","10","-2","0"
"https://stackoverflow.com/questions?tab=newest&page=10","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","13","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","3","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","20","0",""
"https://stackoverflow.com/questions?tab=newest&page=10","10","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","23","0",""
"https://stackoverflow.com/questions?tab=newest&page=10","41","0",""
"https://stackoverflow.com/questions?tab=newest&page=10","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","38","0",""
"https://stackoverflow.com/questions?tab=newest&page=10","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","22","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","37","1",""
"https://stackoverflow.com/questions?tab=newest&page=10","15","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","19","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","7","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=10","10","0",""
"https://stackoverflow.com/questions?tab=newest&page=10","14","-4","0"
"https://stackoverflow.com/questions?tab=newest&page=10","10","0",""
"https://stackoverflow.com/questions?tab=newest&page=10","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","3","0","0"
"https://stackoverflow.com/questions?tab=newest&page=10","20","-1",""
"https://stackoverflow.com/questions?tab=newest&page=10","27","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=10","11","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","19","1",""
"https://stackoverflow.com/questions?tab=newest&page=11","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","23","-6","0"
"https://stackoverflow.com/questions?tab=newest&page=11","10","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","26","-1",""
"https://stackoverflow.com/questions?tab=newest&page=11","15","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=11","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","51","0",""
"https://stackoverflow.com/questions?tab=newest&page=11","13","-2",""
"https://stackoverflow.com/questions?tab=newest&page=11","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","16","0",""
"https://stackoverflow.com/questions?tab=newest&page=11","9","0",""
"https://stackoverflow.com/questions?tab=newest&page=11","27","0",""
"https://stackoverflow.com/questions?tab=newest&page=11","14","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","14","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","10","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","18","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=11","21","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","10","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","19","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","15","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","10","0",""
"https://stackoverflow.com/questions?tab=newest&page=11","10","0",""
"https://stackoverflow.com/questions?tab=newest&page=11","16","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","28","1",""
"https://stackoverflow.com/questions?tab=newest&page=11","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","15","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","11","-2",""
"https://stackoverflow.com/questions?tab=newest&page=11","3","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","18","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","28","0",""
"https://stackoverflow.com/questions?tab=newest&page=11","25","0",""
"https://stackoverflow.com/questions?tab=newest&page=11","12","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","26","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","18","0",""
"https://stackoverflow.com/questions?tab=newest&page=11","23","0",""
"https://stackoverflow.com/questions?tab=newest&page=11","11","0","0"
"https://stackoverflow.com/questions?tab=newest&page=11","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","18","0",""
"https://stackoverflow.com/questions?tab=newest&page=12","23","0",""
"https://stackoverflow.com/questions?tab=newest&page=12","11","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","27","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=12","17","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","17","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=12","16","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","11","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","22","-7","0"
"https://stackoverflow.com/questions?tab=newest&page=12","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","20","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=12","10","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","26","0",""
"https://stackoverflow.com/questions?tab=newest&page=12","15","0",""
"https://stackoverflow.com/questions?tab=newest&page=12","15","1",""
"https://stackoverflow.com/questions?tab=newest&page=12","22","2",""
"https://stackoverflow.com/questions?tab=newest&page=12","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","10","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","15","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","6","0",""
"https://stackoverflow.com/questions?tab=newest&page=12","29","0",""
"https://stackoverflow.com/questions?tab=newest&page=12","22","0",""
"https://stackoverflow.com/questions?tab=newest&page=12","17","1","0"
"https://stackoverflow.com/questions?tab=newest&page=12","37","-1",""
"https://stackoverflow.com/questions?tab=newest&page=12","3","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","14","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","16","-3",""
"https://stackoverflow.com/questions?tab=newest&page=12","14","-1",""
"https://stackoverflow.com/questions?tab=newest&page=12","12","1","0"
"https://stackoverflow.com/questions?tab=newest&page=12","17","0",""
"https://stackoverflow.com/questions?tab=newest&page=12","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","10","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","12","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","25","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=12","23","0",""
"https://stackoverflow.com/questions?tab=newest&page=12","24","0","0"
"https://stackoverflow.com/questions?tab=newest&page=12","17","0",""
"https://stackoverflow.com/questions?tab=newest&page=12","19","-1",""
"https://stackoverflow.com/questions?tab=newest&page=12","6","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=13","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","29","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","38","0",""
"https://stackoverflow.com/questions?tab=newest&page=13","17","1","0"
"https://stackoverflow.com/questions?tab=newest&page=13","7","0",""
"https://stackoverflow.com/questions?tab=newest&page=13","11","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","6","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=13","28","0",""
"https://stackoverflow.com/questions?tab=newest&page=13","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","20","0",""
"https://stackoverflow.com/questions?tab=newest&page=13","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","11","0",""
"https://stackoverflow.com/questions?tab=newest&page=13","15","-3",""
"https://stackoverflow.com/questions?tab=newest&page=13","12","0",""
"https://stackoverflow.com/questions?tab=newest&page=13","9","0",""
"https://stackoverflow.com/questions?tab=newest&page=13","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","17","4","0"
"https://stackoverflow.com/questions?tab=newest&page=13","16","0",""
"https://stackoverflow.com/questions?tab=newest&page=13","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","6","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=13","15","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","25","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=13","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","8","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=13","35","0",""
"https://stackoverflow.com/questions?tab=newest&page=13","15","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","16","0",""
"https://stackoverflow.com/questions?tab=newest&page=13","43","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","11","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","11","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","26","0",""
"https://stackoverflow.com/questions?tab=newest&page=13","13","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","25","0",""
"https://stackoverflow.com/questions?tab=newest&page=13","17","-2","0"
"https://stackoverflow.com/questions?tab=newest&page=13","10","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","19","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","11","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","12","0","0"
"https://stackoverflow.com/questions?tab=newest&page=13","25","0",""
"https://stackoverflow.com/questions?tab=newest&page=13","11","1","0"
"https://stackoverflow.com/questions?tab=newest&page=13","15","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","15","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","14","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","13","0",""
"https://stackoverflow.com/questions?tab=newest&page=14","14","0",""
"https://stackoverflow.com/questions?tab=newest&page=14","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","8","0",""
"https://stackoverflow.com/questions?tab=newest&page=14","36","-5",""
"https://stackoverflow.com/questions?tab=newest&page=14","12","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","18","-3","0"
"https://stackoverflow.com/questions?tab=newest&page=14","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","13","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","19","1",""
"https://stackoverflow.com/questions?tab=newest&page=14","24","0",""
"https://stackoverflow.com/questions?tab=newest&page=14","18","0",""
"https://stackoverflow.com/questions?tab=newest&page=14","16","0",""
"https://stackoverflow.com/questions?tab=newest&page=14","39","1",""
"https://stackoverflow.com/questions?tab=newest&page=14","16","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","8","0",""
"https://stackoverflow.com/questions?tab=newest&page=14","31","-5","0"
"https://stackoverflow.com/questions?tab=newest&page=14","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","14","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","22","0",""
"https://stackoverflow.com/questions?tab=newest&page=14","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","9","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=14","15","-1",""
"https://stackoverflow.com/questions?tab=newest&page=14","20","1","0"
"https://stackoverflow.com/questions?tab=newest&page=14","15","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","20","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","15","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=14","22","-3","0"
"https://stackoverflow.com/questions?tab=newest&page=14","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","22","0",""
"https://stackoverflow.com/questions?tab=newest&page=14","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","16","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","22","0",""
"https://stackoverflow.com/questions?tab=newest&page=14","16","-3","0"
"https://stackoverflow.com/questions?tab=newest&page=14","45","-4",""
"https://stackoverflow.com/questions?tab=newest&page=14","13","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","15","0",""
"https://stackoverflow.com/questions?tab=newest&page=14","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","11","0","0"
"https://stackoverflow.com/questions?tab=newest&page=14","13","0",""
"https://stackoverflow.com/questions?tab=newest&page=14","30","0",""
"https://stackoverflow.com/questions?tab=newest&page=15","12","0",""
"https://stackoverflow.com/questions?tab=newest&page=15","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","21","-2","0"
"https://stackoverflow.com/questions?tab=newest&page=15","13","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","15","2","0"
"https://stackoverflow.com/questions?tab=newest&page=15","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","19","-1",""
"https://stackoverflow.com/questions?tab=newest&page=15","10","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","14","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","16","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","10","1","0"
"https://stackoverflow.com/questions?tab=newest&page=15","10","0",""
"https://stackoverflow.com/questions?tab=newest&page=15","13","-2","0"
"https://stackoverflow.com/questions?tab=newest&page=15","13","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","27","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=15","13","0",""
"https://stackoverflow.com/questions?tab=newest&page=15","21","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","17","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","12","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","11","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=15","6","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=15","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","27","1",""
"https://stackoverflow.com/questions?tab=newest&page=15","25","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=15","16","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","17","0",""
"https://stackoverflow.com/questions?tab=newest&page=15","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","18","0",""
"https://stackoverflow.com/questions?tab=newest&page=15","22","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","19","0",""
"https://stackoverflow.com/questions?tab=newest&page=15","16","0",""
"https://stackoverflow.com/questions?tab=newest&page=15","11","1",""
"https://stackoverflow.com/questions?tab=newest&page=15","20","-2","0"
"https://stackoverflow.com/questions?tab=newest&page=15","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","11","0",""
"https://stackoverflow.com/questions?tab=newest&page=15","28","0",""
"https://stackoverflow.com/questions?tab=newest&page=15","11","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","17","0",""
"https://stackoverflow.com/questions?tab=newest&page=15","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=15","13","1","0"
"https://stackoverflow.com/questions?tab=newest&page=15","13","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","17","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","11","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","17","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","26","1","0"
"https://stackoverflow.com/questions?tab=newest&page=16","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","22","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","28","2",""
"https://stackoverflow.com/questions?tab=newest&page=16","15","-4","0"
"https://stackoverflow.com/questions?tab=newest&page=16","12","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","27","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","16","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","11","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","23","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","7","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","9","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=16","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","21","1","0"
"https://stackoverflow.com/questions?tab=newest&page=16","21","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","14","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","67","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","20","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","13","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=16","8","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=16","20","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","32","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","5","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=16","21","2",""
"https://stackoverflow.com/questions?tab=newest&page=16","19","1",""
"https://stackoverflow.com/questions?tab=newest&page=16","12","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","22","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","12","0",""
"https://stackoverflow.com/questions?tab=newest&page=16","22","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=16","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","14","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=16","12","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","3","0","0"
"https://stackoverflow.com/questions?tab=newest&page=16","26","2",""
"https://stackoverflow.com/questions?tab=newest&page=17","12","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","3","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","26","2",""
"https://stackoverflow.com/questions?tab=newest&page=17","19","0",""
"https://stackoverflow.com/questions?tab=newest&page=17","10","1",""
"https://stackoverflow.com/questions?tab=newest&page=17","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","9","1","0"
"https://stackoverflow.com/questions?tab=newest&page=17","25","0",""
"https://stackoverflow.com/questions?tab=newest&page=17","54","1",""
"https://stackoverflow.com/questions?tab=newest&page=17","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","27","0",""
"https://stackoverflow.com/questions?tab=newest&page=17","21","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=17","4","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=17","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","39","2",""
"https://stackoverflow.com/questions?tab=newest&page=17","9","-2","0"
"https://stackoverflow.com/questions?tab=newest&page=17","8","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","8","0",""
"https://stackoverflow.com/questions?tab=newest&page=17","11","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","19","1",""
"https://stackoverflow.com/questions?tab=newest&page=17","25","0",""
"https://stackoverflow.com/questions?tab=newest&page=17","20","0",""
"https://stackoverflow.com/questions?tab=newest&page=17","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","11","-3","0"
"https://stackoverflow.com/questions?tab=newest&page=17","10","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","34","0",""
"https://stackoverflow.com/questions?tab=newest&page=17","4","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=17","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","16","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","22","1","0"
"https://stackoverflow.com/questions?tab=newest&page=17","16","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","6","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","9","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","11","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","8","0",""
"https://stackoverflow.com/questions?tab=newest&page=17","4","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","16","-2","0"
"https://stackoverflow.com/questions?tab=newest&page=17","13","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","13","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","9","-1","0"
"https://stackoverflow.com/questions?tab=newest&page=17","20","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","21","0",""
"https://stackoverflow.com/questions?tab=newest&page=17","18","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","11","0","0"
"https://stackoverflow.com/questions?tab=newest&page=17","12","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","24","0",""
"https://stackoverflow.com/questions?tab=newest&page=18","11","1","0"
"https://stackoverflow.com/questions?tab=newest&page=18","58","0",""
"https://stackoverflow.com/questions?tab=newest&page=18","18","1",""
"https://stackoverflow.com/questions?tab=newest&page=18","11","0",""
"https://stackoverflow.com/questions?tab=newest&page=18","18","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","8","1","0"
"https://stackoverflow.com/questions?tab=newest&page=18","13","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","28","-3","0"
"https://stackoverflow.com/questions?tab=newest&page=18","12","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","26","1",""
"https://stackoverflow.com/questions?tab=newest&page=18","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","5","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","13","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","18","-3","0"
"https://stackoverflow.com/questions?tab=newest&page=18","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","27","0",""
"https://stackoverflow.com/questions?tab=newest&page=18","6","0",""
"https://stackoverflow.com/questions?tab=newest&page=18","7","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","16","0",""
"https://stackoverflow.com/questions?tab=newest&page=18","8","0",""
"https://stackoverflow.com/questions?tab=newest&page=18","3","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","24","0",""
"https://stackoverflow.com/questions?tab=newest&page=18","3","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","3","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","3","0","0"
"https://stackoverflow.com/questions?tab=newest&page=18","19","0",""
